event_id,mode,dataset,sample_id,decode_step,layer_id,head_id,policy,lead_ms,slack_ms,candidate_count,selected_blocks,predicted_blocks,semantic_tp,semantic_fp,semantic_fn
controlled-1091,controlled,hit_50,lead_2/rep_3,4,0,0,Oracle,2.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-1092,controlled,hit_50,lead_2/rep_4,5,0,0,No-Selected-Prefetch,2.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-1093,controlled,hit_50,lead_2/rep_4,5,0,0,History-Last1,2.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;10;11;12;13;14;15;16;17,8,8,8
controlled-1094,controlled,hit_50,lead_2/rep_4,5,0,0,Oracle,2.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-1095,controlled,hit_50,lead_2/rep_5,6,0,0,No-Selected-Prefetch,2.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-1096,controlled,hit_50,lead_2/rep_5,6,0,0,History-Last1,2.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;10;11;12;13;14;15;16;17,8,8,8
controlled-1097,controlled,hit_50,lead_2/rep_5,6,0,0,Oracle,2.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-1098,controlled,hit_50,lead_2/rep_6,7,0,0,No-Selected-Prefetch,2.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-1099,controlled,hit_50,lead_2/rep_6,7,0,0,History-Last1,2.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;10;11;12;13;14;15;16;17,8,8,8
controlled-1100,controlled,hit_50,lead_2/rep_6,7,0,0,Oracle,2.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-1101,controlled,hit_50,lead_2/rep_7,8,0,0,No-Selected-Prefetch,2.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-1102,controlled,hit_50,lead_2/rep_7,8,0,0,History-Last1,2.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;10;11;12;13;14;15;16;17,8,8,8
controlled-1103,controlled,hit_50,lead_2/rep_7,8,0,0,Oracle,2.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-1104,controlled,hit_50,lead_2/rep_8,9,0,0,No-Selected-Prefetch,2.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-1105,controlled,hit_50,lead_2/rep_8,9,0,0,History-Last1,2.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;10;11;12;13;14;15;16;17,8,8,8
controlled-1106,controlled,hit_50,lead_2/rep_8,9,0,0,Oracle,2.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-1107,controlled,hit_50,lead_2/rep_9,10,0,0,No-Selected-Prefetch,2.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-1108,controlled,hit_50,lead_2/rep_9,10,0,0,History-Last1,2.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;10;11;12;13;14;15;16;17,8,8,8
controlled-1109,controlled,hit_50,lead_2/rep_9,10,0,0,Oracle,2.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-1110,controlled,hit_50,lead_2/rep_10,11,0,0,No-Selected-Prefetch,2.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-1111,controlled,hit_50,lead_2/rep_10,11,0,0,History-Last1,2.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;10;11;12;13;14;15;16;17,8,8,8
controlled-1112,controlled,hit_50,lead_2/rep_10,11,0,0,Oracle,2.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-1113,controlled,hit_50,lead_2/rep_11,12,0,0,No-Selected-Prefetch,2.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-1114,controlled,hit_50,lead_2/rep_11,12,0,0,History-Last1,2.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;10;11;12;13;14;15;16;17,8,8,8
controlled-1115,controlled,hit_50,lead_2/rep_11,12,0,0,Oracle,2.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-1116,controlled,hit_50,lead_2/rep_12,13,0,0,No-Selected-Prefetch,2.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-1117,controlled,hit_50,lead_2/rep_12,13,0,0,History-Last1,2.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;10;11;12;13;14;15;16;17,8,8,8
controlled-1118,controlled,hit_50,lead_2/rep_12,13,0,0,Oracle,2.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-1119,controlled,hit_50,lead_2/rep_13,14,0,0,No-Selected-Prefetch,2.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-1120,controlled,hit_50,lead_2/rep_13,14,0,0,History-Last1,2.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;10;11;12;13;14;15;16;17,8,8,8
controlled-1121,controlled,hit_50,lead_2/rep_13,14,0,0,Oracle,2.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-1122,controlled,hit_50,lead_2/rep_14,15,0,0,No-Selected-Prefetch,2.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-1123,controlled,hit_50,lead_2/rep_14,15,0,0,History-Last1,2.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;10;11;12;13;14;15;16;17,8,8,8
controlled-1124,controlled,hit_50,lead_2/rep_14,15,0,0,Oracle,2.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-1125,controlled,hit_50,lead_2/rep_15,16,0,0,No-Selected-Prefetch,2.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-1126,controlled,hit_50,lead_2/rep_15,16,0,0,History-Last1,2.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;10;11;12;13;14;15;16;17,8,8,8
controlled-1127,controlled,hit_50,lead_2/rep_15,16,0,0,Oracle,2.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-1128,controlled,hit_50,lead_2/rep_16,17,0,0,No-Selected-Prefetch,2.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-1129,controlled,hit_50,lead_2/rep_16,17,0,0,History-Last1,2.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;10;11;12;13;14;15;16;17,8,8,8
controlled-1130,controlled,hit_50,lead_2/rep_16,17,0,0,Oracle,2.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-1131,controlled,hit_50,lead_2/rep_17,18,0,0,No-Selected-Prefetch,2.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-1132,controlled,hit_50,lead_2/rep_17,18,0,0,History-Last1,2.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;10;11;12;13;14;15;16;17,8,8,8
controlled-1133,controlled,hit_50,lead_2/rep_17,18,0,0,Oracle,2.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-1134,controlled,hit_50,lead_2/rep_18,19,0,0,No-Selected-Prefetch,2.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-1135,controlled,hit_50,lead_2/rep_18,19,0,0,History-Last1,2.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;10;11;12;13;14;15;16;17,8,8,8
controlled-1136,controlled,hit_50,lead_2/rep_18,19,0,0,Oracle,2.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-1137,controlled,hit_50,lead_2/rep_19,20,0,0,No-Selected-Prefetch,2.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-1138,controlled,hit_50,lead_2/rep_19,20,0,0,History-Last1,2.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;10;11;12;13;14;15;16;17,8,8,8
controlled-1139,controlled,hit_50,lead_2/rep_19,20,0,0,Oracle,2.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-1140,controlled,hit_50,lead_4/rep_0,1,0,0,No-Selected-Prefetch,4.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-1141,controlled,hit_50,lead_4/rep_0,1,0,0,History-Last1,4.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;10;11;12;13;14;15;16;17,8,8,8
controlled-1142,controlled,hit_50,lead_4/rep_0,1,0,0,Oracle,4.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-1143,controlled,hit_50,lead_4/rep_1,2,0,0,No-Selected-Prefetch,4.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-1144,controlled,hit_50,lead_4/rep_1,2,0,0,History-Last1,4.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;10;11;12;13;14;15;16;17,8,8,8
controlled-1145,controlled,hit_50,lead_4/rep_1,2,0,0,Oracle,4.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-1146,controlled,hit_50,lead_4/rep_2,3,0,0,No-Selected-Prefetch,4.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-1147,controlled,hit_50,lead_4/rep_2,3,0,0,History-Last1,4.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;10;11;12;13;14;15;16;17,8,8,8
controlled-1148,controlled,hit_50,lead_4/rep_2,3,0,0,Oracle,4.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-1149,controlled,hit_50,lead_4/rep_3,4,0,0,No-Selected-Prefetch,4.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-1150,controlled,hit_50,lead_4/rep_3,4,0,0,History-Last1,4.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;10;11;12;13;14;15;16;17,8,8,8
controlled-1151,controlled,hit_50,lead_4/rep_3,4,0,0,Oracle,4.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-1152,controlled,hit_50,lead_4/rep_4,5,0,0,No-Selected-Prefetch,4.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-1153,controlled,hit_50,lead_4/rep_4,5,0,0,History-Last1,4.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;10;11;12;13;14;15;16;17,8,8,8
controlled-1154,controlled,hit_50,lead_4/rep_4,5,0,0,Oracle,4.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-1155,controlled,hit_50,lead_4/rep_5,6,0,0,No-Selected-Prefetch,4.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-1156,controlled,hit_50,lead_4/rep_5,6,0,0,History-Last1,4.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;10;11;12;13;14;15;16;17,8,8,8
controlled-1157,controlled,hit_50,lead_4/rep_5,6,0,0,Oracle,4.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-1158,controlled,hit_50,lead_4/rep_6,7,0,0,No-Selected-Prefetch,4.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-1159,controlled,hit_50,lead_4/rep_6,7,0,0,History-Last1,4.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;10;11;12;13;14;15;16;17,8,8,8
controlled-1160,controlled,hit_50,lead_4/rep_6,7,0,0,Oracle,4.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-1161,controlled,hit_50,lead_4/rep_7,8,0,0,No-Selected-Prefetch,4.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-1162,controlled,hit_50,lead_4/rep_7,8,0,0,History-Last1,4.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;10;11;12;13;14;15;16;17,8,8,8
controlled-1163,controlled,hit_50,lead_4/rep_7,8,0,0,Oracle,4.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-1164,controlled,hit_50,lead_4/rep_8,9,0,0,No-Selected-Prefetch,4.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-1165,controlled,hit_50,lead_4/rep_8,9,0,0,History-Last1,4.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;10;11;12;13;14;15;16;17,8,8,8
controlled-1166,controlled,hit_50,lead_4/rep_8,9,0,0,Oracle,4.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-1167,controlled,hit_50,lead_4/rep_9,10,0,0,No-Selected-Prefetch,4.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-1168,controlled,hit_50,lead_4/rep_9,10,0,0,History-Last1,4.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;10;11;12;13;14;15;16;17,8,8,8
controlled-1169,controlled,hit_50,lead_4/rep_9,10,0,0,Oracle,4.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-1170,controlled,hit_50,lead_4/rep_10,11,0,0,No-Selected-Prefetch,4.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-1171,controlled,hit_50,lead_4/rep_10,11,0,0,History-Last1,4.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;10;11;12;13;14;15;16;17,8,8,8
controlled-1172,controlled,hit_50,lead_4/rep_10,11,0,0,Oracle,4.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-1173,controlled,hit_50,lead_4/rep_11,12,0,0,No-Selected-Prefetch,4.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-1174,controlled,hit_50,lead_4/rep_11,12,0,0,History-Last1,4.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;10;11;12;13;14;15;16;17,8,8,8
controlled-1175,controlled,hit_50,lead_4/rep_11,12,0,0,Oracle,4.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-1176,controlled,hit_50,lead_4/rep_12,13,0,0,No-Selected-Prefetch,4.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-1177,controlled,hit_50,lead_4/rep_12,13,0,0,History-Last1,4.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;10;11;12;13;14;15;16;17,8,8,8
controlled-1178,controlled,hit_50,lead_4/rep_12,13,0,0,Oracle,4.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-1179,controlled,hit_50,lead_4/rep_13,14,0,0,No-Selected-Prefetch,4.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-1180,controlled,hit_50,lead_4/rep_13,14,0,0,History-Last1,4.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;10;11;12;13;14;15;16;17,8,8,8
controlled-1181,controlled,hit_50,lead_4/rep_13,14,0,0,Oracle,4.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-1182,controlled,hit_50,lead_4/rep_14,15,0,0,No-Selected-Prefetch,4.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-1183,controlled,hit_50,lead_4/rep_14,15,0,0,History-Last1,4.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;10;11;12;13;14;15;16;17,8,8,8
controlled-1184,controlled,hit_50,lead_4/rep_14,15,0,0,Oracle,4.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-1185,controlled,hit_50,lead_4/rep_15,16,0,0,No-Selected-Prefetch,4.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-1186,controlled,hit_50,lead_4/rep_15,16,0,0,History-Last1,4.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;10;11;12;13;14;15;16;17,8,8,8
controlled-1187,controlled,hit_50,lead_4/rep_15,16,0,0,Oracle,4.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-1188,controlled,hit_50,lead_4/rep_16,17,0,0,No-Selected-Prefetch,4.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-1189,controlled,hit_50,lead_4/rep_16,17,0,0,History-Last1,4.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;10;11;12;13;14;15;16;17,8,8,8
controlled-1190,controlled,hit_50,lead_4/rep_16,17,0,0,Oracle,4.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-1191,controlled,hit_50,lead_4/rep_17,18,0,0,No-Selected-Prefetch,4.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-1192,controlled,hit_50,lead_4/rep_17,18,0,0,History-Last1,4.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;10;11;12;13;14;15;16;17,8,8,8
controlled-1193,controlled,hit_50,lead_4/rep_17,18,0,0,Oracle,4.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-1194,controlled,hit_50,lead_4/rep_18,19,0,0,No-Selected-Prefetch,4.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-1195,controlled,hit_50,lead_4/rep_18,19,0,0,History-Last1,4.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;10;11;12;13;14;15;16;17,8,8,8
controlled-1196,controlled,hit_50,lead_4/rep_18,19,0,0,Oracle,4.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-1197,controlled,hit_50,lead_4/rep_19,20,0,0,No-Selected-Prefetch,4.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-1198,controlled,hit_50,lead_4/rep_19,20,0,0,History-Last1,4.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;10;11;12;13;14;15;16;17,8,8,8
controlled-1199,controlled,hit_50,lead_4/rep_19,20,0,0,Oracle,4.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-1200,controlled,hit_50,lead_8/rep_0,1,0,0,No-Selected-Prefetch,8.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-1201,controlled,hit_50,lead_8/rep_0,1,0,0,History-Last1,8.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;10;11;12;13;14;15;16;17,8,8,8
controlled-1202,controlled,hit_50,lead_8/rep_0,1,0,0,Oracle,8.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-1203,controlled,hit_50,lead_8/rep_1,2,0,0,No-Selected-Prefetch,8.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-1204,controlled,hit_50,lead_8/rep_1,2,0,0,History-Last1,8.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;10;11;12;13;14;15;16;17,8,8,8
controlled-1205,controlled,hit_50,lead_8/rep_1,2,0,0,Oracle,8.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-1206,controlled,hit_50,lead_8/rep_2,3,0,0,No-Selected-Prefetch,8.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-1207,controlled,hit_50,lead_8/rep_2,3,0,0,History-Last1,8.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;10;11;12;13;14;15;16;17,8,8,8
controlled-1208,controlled,hit_50,lead_8/rep_2,3,0,0,Oracle,8.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-1209,controlled,hit_50,lead_8/rep_3,4,0,0,No-Selected-Prefetch,8.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-1210,controlled,hit_50,lead_8/rep_3,4,0,0,History-Last1,8.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;10;11;12;13;14;15;16;17,8,8,8
controlled-1211,controlled,hit_50,lead_8/rep_3,4,0,0,Oracle,8.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-1212,controlled,hit_50,lead_8/rep_4,5,0,0,No-Selected-Prefetch,8.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-1213,controlled,hit_50,lead_8/rep_4,5,0,0,History-Last1,8.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;10;11;12;13;14;15;16;17,8,8,8
controlled-1214,controlled,hit_50,lead_8/rep_4,5,0,0,Oracle,8.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
controlled-1215,controlled,hit_50,lead_8/rep_5,6,0,0,No-Selected-Prefetch,8.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,,0,0,16
controlled-1216,controlled,hit_50,lead_8/rep_5,6,0,0,History-Last1,8.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,0;1;2;3;4;5;6;7;10;11;12;13;14;15;16;17,8,8,8
controlled-1217,controlled,hit_50,lead_8/rep_5,6,0,0,Oracle,8.0,0.0,128,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25,16,0,0
